"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"SAMD8",1.01903208801579,0.125544284159938,3.16529509513035,0.00886547755957066,0.376946073493129,-2.49207803569409,0.423720776212066,2.05229786515047,"Significant","Q96LT4",1.01340491580112,12,"small_vessel_occlusion"
"GMEB2",1.10628115637762,-0.213757385810216,3.16258652097184,0.0089086221209602,0.376946073493129,-2.50960012059849,0.423720776212066,2.05018946224129,"Significant","Q9UKD1",1.14304954665048,12,"small_vessel_occlusion"
"HCG22",-1.25648004032965,-1.39080175819496,-3.15273002743779,0.00906742825428347,0.378254906222965,-2.48625504362809,0.422215430173931,2.0425158720742,"Significant","E2RYF7",-0.758750948097025,12,"small_vessel_occlusion"
"KIFAP3",0.543174573344854,-0.114394017262384,3.1447440817851,0.0091981967841899,0.378254906222965,-2.51132197368636,0.422215430173931,2.03629730346239,"Not significant","Q92845",0.567321279724794,12,"small_vessel_occlusion"
"LONP1",1.28259115177937,0.015252019589146,3.14370058131793,0.00921542439633129,0.378254906222965,-2.53234880235145,0.422215430173931,2.03548465949638,"Significant","P36776",1.03653083805527,12,"small_vessel_occlusion"
"NDUFAF4",-0.782633747919702,-0.030335961530606,-3.14348934672241,0.00921891573512396,0.378254906222965,-2.50447941780571,0.422215430173931,2.03532015464517,"Not significant","Q9P032",0.0112008916480201,12,"small_vessel_occlusion"
"DIPK1C",-0.856262532216359,-0.347943601096631,-3.11630878841743,0.00967951599172072,0.391798247596177,-2.59647430986198,0.406937510814514,2.01414635833006,"Not significant","Q0P6D2",-0.830155507001161,12,"small_vessel_occlusion"
"COL26A1",-1.08689184175915,-0.111700562294573,-3.11549389377447,0.00969367894717277,0.391798247596177,-2.59866790017177,0.406937510814514,2.01351136812679,"Significant","Q96A83",-1.13501502663961,12,"small_vessel_occlusion"
"YH007",0.890127880591846,0.576733296116193,3.1072166659763,0.00983873066279116,0.394624590076122,-2.56638096597974,0.403815856231232,2.00706092816465,"Not significant","Q8N7P7",0.688681369168418,12,"small_vessel_occlusion"
"CASKIN1",1.6472224417806,0.505308665335178,3.10323237503815,0.00990933239482138,0.394624590076122,-2.62123996835683,0.403815856231232,2.0039556035381,"Significant","Q8WXD9",1.68803894775254,12,"small_vessel_occlusion"
"MAMDC4",1.3784190523086,-0.158017144538462,3.08539758315858,0.010231693228356,0.404487960034861,-2.61245976423302,0.393094401043657,1.99005248956434,"Significant","Q6UXC1",0.985237847162144,12,"small_vessel_occlusion"
"TNC",0.51236726565251,-0.141214301033566,3.08102894583995,0.0103122577526319,0.404718753538073,-2.6597959250091,0.39284667114735,1.9866462404232,"Not significant","P24821",0.515742268147213,12,"small_vessel_occlusion"
"DAZ1",1.67462022973371,0.763973998837173,3.0720631030405,0.0104796136336822,0.408327967194408,-2.64567078481666,0.388990873365652,1.97965472878865,"Significant","Q9NQZ3",1.96144528697644,12,"small_vessel_occlusion"
"CTSL3P",-3.80847181749329,-1.37724817916751,-3.05834062441847,0.0107410804934093,0.415526371087892,-2.69870084393221,0.381401408812426,1.96895202881128,"Significant","Q5NE16",-3.7890969399895,12,"small_vessel_occlusion"
"TRMT9B",-1.10182632560858,-0.311541901901364,-3.0437277499042,0.0110267522425097,0.416699685510834,-2.68827144056345,0.380176827310807,1.95755238337614,"Significant","Q9P272",-0.909725371216025,12,"small_vessel_occlusion"
"JADE3",1.01183324894228,0.164940541299681,3.04095322034155,0.0110818515667575,0.416699685510834,-2.70949523896033,0.380176827310807,1.95538767119199,"Significant","Q92613",0.847629410560642,12,"small_vessel_occlusion"
"CPSF2",-1.09045578533975,0.00895787170156837,-3.04090046053576,0.0110829020068021,0.416699685510834,-2.71748470946502,0.380176827310807,1.95534650670858,"Significant","Q9P2I0",-1.11650538290186,12,"small_vessel_occlusion"
"LTV1",1.04021350222064,-0.212022163905203,3.03957733625549,0.0111092780573054,0.416699685510834,-2.68892561753232,0.380176827310807,1.95431416301376,"Significant","Q96GA3",1.34943973602993,12,"small_vessel_occlusion"
"PPP1R32",2.21668208312937,-0.873173671464125,3.03723619151963,0.0111561031017487,0.416699685510834,-2.6948592872941,0.380176827310807,1.95248748075292,"Significant","Q7Z5V6",2.81079558219228,12,"small_vessel_occlusion"
"ZCCHC14",1.43277178470265,0.522848232338826,3.03180185548497,0.011265562851308,0.417906084949892,-2.72731882650252,0.378921305236079,1.94824710512873,"Significant","Q8WYQ9",1.96882994813578,12,"small_vessel_occlusion"
"EIF5AL1",-2.36541533342412,0.0747720611592134,-3.00884251928812,0.0117400832540664,0.43049775626202,-2.76589755156868,0.366029107730798,1.93032882330532,"Significant","Q6IS14",-2.55991659462452,12,"small_vessel_occlusion"
"IL1RN",-0.682587187353305,-0.0319289987285932,-3.00771155171635,0.0117639711829356,0.43049775626202,-2.76313605441924,0.366029107730798,1.92944604801293,"Not significant","P18510",-0.569514949406896,12,"small_vessel_occlusion"
"FOXP4",0.888424689069316,-0.0510871925701698,2.99898846711134,0.0119498682800537,0.434365681911212,-2.78607703828548,0.362144494527275,1.92263688179209,"Not significant","Q8IVH2",0.810444457403251,12,"small_vessel_occlusion"
"PMCH",0.83850776004781,0.881278965001305,2.98240191667725,0.0123115333095215,0.442465309304883,-2.79045978407299,0.354120773707529,1.9096878555662,"Not significant","P20382",1.33763549178839,12,"small_vessel_occlusion"
"CCDC150",1.00929478743145,0.869588055337469,2.98129354506262,0.0123360896796598,0.442465309304883,-2.78779424353067,0.354120773707529,1.90882248209145,"Significant","Q8NCX0",0.498232536017895,12,"small_vessel_occlusion"
"SCP2",-0.89883684811917,0.327652852982283,-2.97551547576344,0.012464904335278,0.444144222893855,-2.75784126539141,0.352475982506134,1.90431105023845,"Not significant","P22307",-0.885588609746524,12,"small_vessel_occlusion"
"AMDHD1",-1.11654236942717,0.613398687293132,-2.97174939507625,0.0125495910141505,0.444239117206791,-2.76515781967172,0.352383202565834,1.90137042742532,"Significant","Q96NU7",-1.19076822783266,12,"small_vessel_occlusion"
"XIRP2",-0.667007370356695,-0.219515186113616,-2.9595109628694,0.0128288042022191,0.449022942263457,-2.80700779569788,0.347731468698512,1.89181382317151,"Not significant","A4UGR9",-0.824183568039111,12,"small_vessel_occlusion"
"SMARCA1",1.25412282334903,-0.170196052019795,2.95856924188237,0.0128505457996373,0.449022942263457,-2.82850939838224,0.347731468698512,1.89107842620531,"Significant","P28370",1.527147955341,12,"small_vessel_occlusion"
"INO80",-0.480791140488574,0.201770653598942,-2.93978044677948,0.0132921383400642,0.460429121017822,-2.84636746911505,0.336837216107863,1.87640514738025,"Not significant","Q9ULG1",-0.579436742208366,12,"small_vessel_occlusion"
"ADH4",-1.43523471762324,0.27932772723337,-2.93748991181963,0.0133470036927249,0.460429121017822,-2.89215148017203,0.336837216107863,1.87461621937572,"Significant","P08319",-1.41213384036507,12,"small_vessel_occlusion"
"FABP4",-0.968944914964186,-0.385580748785287,-2.92826270764255,0.0135703335664187,0.46477132853115,-2.85632758144015,0.332760671161564,1.86740947700684,"Not significant","P15090",-1.22587676106819,12,"small_vessel_occlusion"
"CCL25",0.67103228258982,0.0964949255188306,2.92508304784075,0.0136481570803552,0.46477132853115,-2.89243322981871,0.332760671161564,1.86492598773437,"Not significant","O15444",0.856555392912456,12,"small_vessel_occlusion"
"LSM1",0.715971813759729,-0.047360314677159,2.92025305409693,0.0137672299727697,0.46477132853115,-2.85856249744399,0.332760671161564,1.86115343291359,"Not significant","O15116",0.528202626109123,12,"small_vessel_occlusion"
"BCL7A",0.86305298590982,0.351333129530152,2.91828144474402,0.0138161343968824,0.46477132853115,-2.91007433736224,0.332760671161564,1.8596134508068,"Not significant","Q4VC05",1.02328268481152,12,"small_vessel_occlusion"
"UBE2U",1.03127213360808,0.373933004525801,2.91198831860207,0.0139733986133937,0.467160042531729,-2.87630819299647,0.330534310694667,1.85469795182912,"Significant","Q5VVX9",1.12588674330286,12,"small_vessel_occlusion"
"PBLD",-0.988891771041498,0.230099657919103,-2.88989733023664,0.014539777114509,0.481016808950621,-2.96249996230124,0.31783974710444,1.83744225088281,"Not significant","P30039",-0.932068763041337,12,"small_vessel_occlusion"
"HSPA4L",1.46530321477241,0.37227940140292,2.88669173552552,0.0146238510569054,0.481016808950621,-2.98127493106779,0.31783974710444,1.83493824485242,"Significant","O95757",1.4266483169049,12,"small_vessel_occlusion"
"AKR1B1",1.04354926415863,0.31327334480981,2.88421924001301,0.0146890299232739,0.481016808950621,-2.97374494479075,0.31783974710444,1.83300688446028,"Significant","P15121",0.856709800234863,12,"small_vessel_occlusion"
"HPSE",-0.568293168391666,-0.165803696960211,-2.8821753408126,0.0147431296687229,0.481016808950621,-2.89531921196754,0.31783974710444,1.83141031474147,"Not significant","Q9Y251",-0.119681743638856,12,"small_vessel_occlusion"
"TIPARP",0.608711332222121,-0.0568902660161257,2.87144384977528,0.0150304672393291,0.485883799243368,-3.0112410758998,0.313467581316712,1.82302751866071,"Not significant","Q7Z3E1",0.608568448892661,12,"small_vessel_occlusion"
"KIF28P",0.544172096498113,-0.130001414567232,2.86707700665657,0.0151489868008491,0.485883799243368,-2.99328522176614,0.313467581316712,1.81961641280623,"Not significant","B7ZC32",0.424275923201016,12,"small_vessel_occlusion"
"ATG13",-0.584229621569355,0.0846204018841187,-2.86571955681999,0.0151860190305107,0.485883799243368,-2.99548794335552,0.313467581316712,1.81855606021731,"Not significant","O75143",-0.626081314044339,12,"small_vessel_occlusion"
"GCK",-0.770334021417045,-0.0123804357523719,-2.86334001069751,0.0152511532258812,0.485883799243368,-3.02154779161577,0.313467581316712,1.81669731561553,"Not significant","P35557",-0.793771843292884,12,"small_vessel_occlusion"
"OXT",-2.31248209235079,-0.102400794004401,-2.85379506034777,0.0155152401416628,0.488399380282786,-3.04175559491155,0.311224895791727,1.80924149810805,"Significant","P01178",-2.31477966372456,12,"small_vessel_occlusion"
"RSAD2",0.939232636453778,-0.453378158233439,2.84784443795416,0.015682186612084,0.488399380282786,-2.96008516162566,0.311224895791727,1.8045933825091,"Not significant","Q8WXG1",1.86382225222353,12,"small_vessel_occlusion"
"GLI2",-1.0061164044298,-0.284339281419913,-2.84757067217816,0.0156899102055951,0.488399380282786,-3.03185850456307,0.311224895791727,1.8043795419023,"Significant","P10070",-0.878526157140732,12,"small_vessel_occlusion"
"CEACAM3",0.908205979816498,-0.120737437779705,2.84672386558324,0.0157138247153056,0.488399380282786,-3.04247035920515,0.311224895791727,1.80371809563558,"Not significant","P40198",0.81207770471062,12,"small_vessel_occlusion"
"INSM2",-1.41334340280244,-0.221904880056779,-2.84250936689816,0.0158333879315914,0.488399380282786,-3.01807495557847,0.311224895791727,1.80042614751492,"Significant","Q96T92",-1.88820994113173,12,"small_vessel_occlusion"
"PLIN1",-0.845054445927792,-0.116150601456563,-2.84118396428029,0.0158711763164273,0.488399380282786,-3.01697678003108,0.311224895791727,1.79939088365467,"Not significant","O60240",-1.0916281321219,12,"small_vessel_occlusion"
"LYPLA2",1.47608671777264,0.353611302872499,2.83698057978156,0.0159916148887606,0.489325345974733,-3.06768297315611,0.310402288160203,1.79610767747548,"Significant","O95372",1.50126938181264,12,"small_vessel_occlusion"
"PITHD1",0.712620695571797,-0.114514161211749,2.82714740616708,0.0162769363656872,0.495257794137988,-3.04011662401933,0.305168681010044,1.78842733437824,"Not significant","Q9GZP4",0.885509997499841,12,"small_vessel_occlusion"
"SBF2",-0.963045777107153,-0.334327835589647,-2.82252617917623,0.0164127752641887,0.496601066094112,-3.06540540261566,0.303992352444981,1.78481797714218,"Not significant","Q86WG5",-0.945148052062307,12,"small_vessel_occlusion"
"SHD",0.821849332089685,0.884452670812607,2.81751822072884,0.0165612584446601,0.498309865201551,-3.05865135370187,0.302500514875529,1.78090666544931,"Not significant","Q96IW2",1.75120785917555,12,"small_vessel_occlusion"
"CCDC181",0.647253095477176,0.122689197616031,2.81443659655057,0.0166532916397995,0.498310649288145,-3.05831016044938,0.302499831517167,1.77849991232507,"Not significant","Q5TID7",0.634070605518563,12,"small_vessel_occlusion"
"KIF7",0.806252436528417,0.254137236004074,2.81071413363449,0.0167651435992844,0.498901196339145,-3.09520656809533,0.301985454643969,1.77559272233598,"Not significant","Q2M1P5",0.830530712647097,12,"small_vessel_occlusion"
"TTC14",-1.09844150889618,0.389937256773313,-2.79342310469495,0.0172945936846729,0.511026431687787,-3.12856321171881,0.291556636383327,1.76208963674747,"Significant","Q96N46",-1.03123861891883,12,"small_vessel_occlusion"
"TCOF1",-0.502151418739742,0.225854923405374,-2.79128169700082,0.0173613115639869,0.511026431687787,-3.09575772558347,0.291556636383327,1.76041746905088,"Not significant","Q13428",-0.203925878953721,12,"small_vessel_occlusion"
"ZMAT3",-0.477884322253757,0.30150833997565,-2.78213054810037,0.0176493240117823,0.516457903631956,-3.08270803819865,0.286965071947689,1.75327192390646,"Not significant","Q9HA38",-0.751379636808166,12,"small_vessel_occlusion"
"HMGN2P46",0.64028327589854,0.638434869547685,2.77938828926715,0.0177365528204475,0.516457903631956,-3.04653307412902,0.286965071947689,1.75113078340686,"Not significant","Q86SG4",1.53268453138215,12,"small_vessel_occlusion"
"CCDC91",1.0677335126992,0.166066608702143,2.76234989792371,0.018288218377533,0.524738463227155,-3.18308820760755,0.280057100933963,1.73782860105688,"Significant","Q7Z6B0",1.05126868124519,12,"small_vessel_occlusion"
"ARHGAP35",-0.787221955960038,0.391138493277443,-2.76098726247976,0.0183330671719821,0.524738463227155,-3.16269921632144,0.280057100933963,1.73676487031152,"Not significant","Q9NRY4",-0.680229634458997,12,"small_vessel_occlusion"
"LPL",-0.764133584614714,-0.365129598726829,-2.75299055188242,0.0185984762537291,0.524738463227155,-3.17799088994303,0.280057100933963,1.73052263544363,"Not significant","P06858",-0.508439663052559,12,"small_vessel_occlusion"
"SSTR3",-0.485039178603542,0.0614733679685742,-2.74884687346999,0.018737501782333,0.524738463227155,-3.16078816805096,0.280057100933963,1.72728831283307,"Not significant","P32745",-0.527871078598712,12,"small_vessel_occlusion"
"GDF15",0.584686982677448,0.0543461859536668,2.74746661805817,0.0187840398176826,0.524738463227155,-3.15111320935907,0.280057100933963,1.72621099983082,"Not significant","Q99988",0.118162730815155,12,"small_vessel_occlusion"
"ABO",-1.36657225595575,-0.687755815063914,-2.74249773643973,0.0189525277238076,0.524738463227155,-3.18881931077963,0.280057100933963,1.72233285940081,"Significant","P16442",-1.07617244273424,12,"small_vessel_occlusion"
"BCLAF1",0.960293037158618,-0.0716872327029705,2.74246145159392,0.0189537635946065,0.524738463227155,-3.21925661668447,0.280057100933963,1.72230454052023,"Not significant","Q9NYF8",0.87819301869188,12,"small_vessel_occlusion"
"UNKL",-0.904805189049733,0.0021017799153924,-2.74157817867072,0.0189838727769553,0.524738463227155,-3.21143918238969,0.280057100933963,1.7216151852654,"Not significant","Q9H9P5",-1.22479805786695,12,"small_vessel_occlusion"
"POLD3",-0.790542345674569,0.232924645281552,-2.73947196779447,0.0190558614328422,0.524738463227155,-3.17342305615822,0.280057100933963,1.71997141387824,"Not significant","Q15054",-1.45628116959041,12,"small_vessel_occlusion"
"ERICH6",-0.856526627222076,-0.260158615807692,-2.73726190121761,0.0191316911218363,0.524738463227155,-3.20348103683724,0.280057100933963,1.71824663936002,"Not significant","Q7L0X2",-0.532180012123925,12,"small_vessel_occlusion"
"DNAJC19",0.722954843691257,-0.422675400041044,2.73413359067033,0.0192395389061187,0.524738463227155,-3.21034529262159,0.280057100933963,1.71580534045454,"Not significant","Q96DA6",0.40855670475534,12,"small_vessel_occlusion"
"NHS",1.40078911720092,0.676219257215659,2.7292788528296,0.019408100429348,0.524738463227155,-3.20306481518228,0.280057100933963,1.71201696916718,"Significant","Q6T4R5",0.846412206547601,12,"small_vessel_occlusion"
"TIGIT",-0.571153028486077,0.273626724568506,-2.72649508452103,0.0195054157446666,0.524738463227155,-3.21893019053344,0.280057100933963,1.70984478856212,"Not significant","Q495A1",-0.296676154328244,12,"small_vessel_occlusion"
"PRR23A",0.589561693535781,0.119505969186624,2.72605200554842,0.0195209495359333,0.524738463227155,-3.24048816908484,0.280057100933963,1.70949906124993,"Not significant","A6NEV1",0.709679067986352,12,"small_vessel_occlusion"
"CES1",-0.90128418027587,0.529250074798862,-2.72502134301497,0.0195571307453031,0.524738463227155,-3.1751685711117,0.280057100933963,1.70869486084117,"Not significant","P23141",-0.768962030112743,12,"small_vessel_occlusion"
